,True_value,Prediction_value,method
0,0.992785,0.9778277602629258,RF
1,0.810932,0.9339858865451155,RF
2,0.9851270000000001,0.9791319746129623,RF
3,0.200544,0.3156045445324017,RF
4,0.074312,0.17063843611955487,RF
5,0.38299099999999997,0.4934788214548286,RF
6,1.0,0.9222922732355898,RF
7,1.0,0.9834954262425984,RF
8,0.952414,0.7869040980698049,RF
9,0.97493,0.9843646536076507,RF
10,0.636309,0.618232343839596,RF
11,0.985196,0.9509070657065012,RF
12,0.224345,0.3504309865166353,RF
13,1.0,0.9900000000000003,RF
14,0.963305,0.9592884186987158,RF
15,0.050954,0.08047772852067203,RF
16,0.48117200000000004,0.33787325004810553,RF
17,0.0,0.017686548923983088,RF
18,0.053767999999999996,0.06940831448250197,RF
19,0.8930450000000001,0.6932566768250953,RF
20,0.03474,0.051757591227482164,RF
21,0.36576,0.3043144148434021,RF
22,0.56902,0.5866575365220887,RF
23,0.889914,0.9272356777947256,RF
24,0.680283,0.6462253086619267,RF
25,0.9964940000000001,0.9868466053470358,RF
26,0.935524,0.9165742255758742,RF
27,0.797093,0.762663753558359,RF
28,0.28033800000000003,0.35487125737799247,RF
29,0.027285000000000004,0.3507517076872876,RF
30,0.9663719999999999,0.902159600573909,RF
31,0.066362,0.11107706464410427,RF
32,0.538509,0.6416617140753488,RF
33,0.760949,0.7342094324876866,RF
34,0.9962850000000001,0.9738259301086687,RF
35,1.0,0.9899788791162991,RF
36,0.006756999999999999,0.049096433948379606,RF
37,0.956109,0.7901503721053071,RF
38,0.986023,0.9889660662997587,RF
39,0.8328540000000001,0.7181588175992266,RF
40,0.740294,0.8031561144393196,RF
41,0.386465,0.2395376196006519,RF
42,1.0,0.9899719835494902,RF
43,1.0,0.9900000000000003,RF
44,0.26704,0.3999030050352121,RF
45,0.824608,0.9615710713491437,RF
46,1.0,0.9884760123558513,RF
47,0.010845,0.044655962910731324,RF
48,0.96586,0.9860102975635565,RF
49,0.561013,0.665153097430292,RF
50,0.827469,0.7644007983342674,RF
51,1.0,0.9900000000000003,RF
52,0.759107,0.8249772010959254,RF
53,0.739799,0.79594197621046,RF
54,1.0,0.9836052179878806,RF
55,1.0,0.98999471194438,RF
56,0.922631,0.872580097314681,RF
57,0.8235899999999999,0.8845297882648326,RF
58,0.9864950000000001,0.989788086539803,RF
59,0.31909699999999996,0.3417918480729638,RF
60,0.538948,0.5280840147812956,RF
61,0.017949,0.1495669318188131,RF
62,0.298464,0.2611356207076704,RF
63,0.76032,0.7956549421441078,RF
64,0.0,0.01967962433872682,RF
65,0.855399,0.9000517222746955,RF
66,0.529524,0.5038387527359345,RF
67,1.0,0.9898859700860928,RF
68,0.8270290000000001,0.8411856605180014,RF
69,0.767784,0.6913887541580519,RF
70,0.05487,0.036525905456512776,RF
71,0.9291,0.9746445965155256,RF
72,0.331585,0.4174188473422365,RF
73,1.0,0.9900000000000003,RF
74,0.236913,0.3348310427879756,RF
75,0.932701,0.8676263925606803,RF
76,0.054015,0.17664365392072107,RF
77,0.485295,0.5529283202934515,RF
78,0.8922200000000001,0.9620690351078114,RF
79,0.05583200000000001,0.1153630541387717,RF
80,0.337832,0.2545533493444593,RF
81,0.9906969999999999,0.989352943914415,RF
82,0.9965370000000001,0.9870744750594588,RF
83,1.0,0.9767978393226178,RF
84,0.490324,0.6509012274119719,RF
85,1.0,0.982417763509825,RF
86,0.635097,0.6889081519186665,RF
87,0.9199379999999999,0.9243742693731745,RF
88,0.9167270000000001,0.8716061528618511,RF
89,0.8553959999999999,0.24407726926815676,RF
90,0.213371,0.37155052966418406,RF
91,0.349249,0.620987344814582,RF
92,1.0,0.9900000000000003,RF
93,0.7435149999999999,0.8377195819300115,RF
94,1.0,0.9900000000000003,RF
95,0.729826,0.6812240208643312,RF
96,0.020909,0.08894199219299408,RF
97,0.248786,0.2596552758086965,RF
98,0.692721,0.6469821375904737,RF
99,0.984567,0.9862611975135741,RF
100,0.9770280000000001,0.9584866929301394,RF
101,0.589916,0.6471701754319041,RF
102,0.604093,0.6033538639961862,RF
103,0.789434,0.8880521854349591,RF
104,0.87597,0.8895183441837369,RF
105,0.975542,0.9676670415435621,RF
106,0.865658,0.8898009083217914,RF
107,0.8824299999999999,0.8497029645332538,RF
108,0.654162,0.6613218220714886,RF
109,0.993238,0.9871002254536245,RF
110,0.3839,0.7511650256482245,RF
111,0.296302,0.18884334450045,RF
112,0.989973,0.9839838424974096,RF
113,0.9210940000000001,0.9622201533068132,RF
114,0.150134,0.20126149353734785,RF
115,0.959759,0.950330615442207,RF
116,0.892921,0.866917539217686,RF
117,0.6872590000000001,0.7060313412675954,RF
118,0.256801,0.2368923365417172,RF
119,0.979035,0.9853367108754689,RF
120,0.08285,0.02209302680264032,RF
121,0.9465680000000001,0.9543569629414625,RF
122,0.483124,0.31562805343530254,RF
123,0.23319,0.3925012885292979,RF
124,1.0,0.964865882385385,RF
125,0.736496,0.7073424028220927,RF
126,0.9854120000000001,0.8539645223841077,RF
127,0.967892,0.9024542222566788,RF
128,0.7271489999999999,0.7935868060442626,RF
129,0.455446,0.3857606953803044,RF
130,0.997043,0.9889626082442058,RF
131,0.932474,0.9704922470021842,RF
132,0.780539,0.6330238271985701,RF
133,0.29941599999999996,0.33591905913271763,RF
134,1.0,0.9836336153112778,RF
135,0.9772879999999999,0.9676328525836786,RF
136,0.274227,0.3765744665544797,RF
137,0.94831,0.9416296792405968,RF
138,0.78415,0.7479406237092416,RF
139,0.787517,0.8856909539077428,RF
140,0.39269,0.3981568409575839,RF
141,0.24788600000000002,0.20953968145832141,RF
142,0.13276400000000002,0.17353735089467157,RF
143,0.6383850000000001,0.6536549805440007,RF
144,0.09729700000000001,0.06966706012424508,RF
145,0.986291,0.9870557584713235,RF
146,0.6290600000000001,0.5707532516514711,RF
147,0.992836,0.9829484416220203,RF
148,0.660453,0.7425607688853355,RF
149,0.528728,0.5069112217850072,RF
150,0.8939450000000001,0.92245495498292,RF
151,1.0,0.9653454333098949,RF
152,0.701186,0.7296052952426206,RF
153,0.9961270000000001,0.9856817490475149,RF
154,0.987467,0.9812974765094317,RF
155,0.530098,0.6766535170212555,RF
156,1.0,0.9593266601322924,RF
157,0.769881,0.7518901799973635,RF
158,0.246275,0.32329795203542655,RF
159,0.492104,0.46487973053897286,RF
160,0.45368800000000004,0.4043844844495681,RF
161,0.265736,0.027910727721863655,RF
162,0.448971,0.5763005438838666,RF
163,0.650062,0.5627708065447689,RF
164,0.11851600000000001,0.3157067411861321,RF
165,1.0,0.982226612167249,RF
166,0.903703,0.8775305536345691,RF
167,0.8464870000000001,0.8879120729338934,RF
168,0.828291,0.32288068410506887,RF
169,0.091351,0.07442848348958359,RF
170,1.003309,0.9662029471829909,RF
171,1.0,0.9900000000000003,RF
172,0.058112,0.09988676551511719,RF
173,0.692786,0.5826249566455408,RF
174,0.029731999999999998,0.022307977274284307,RF
175,0.9366620000000001,0.9322511236866954,RF
176,0.500313,0.47863388210405505,RF
177,0.954889,0.8775111339891294,RF
178,0.976275,0.9461749668970771,RF
179,0.9964049999999999,0.9238489582218868,RF
180,0.606363,0.5992529998905521,RF
181,0.9879190000000001,0.9420899690923609,RF
182,0.943425,0.9774244603718258,RF
183,0.8779520000000001,0.916664777819744,RF
184,0.7815949999999999,0.7687404373326046,RF
185,0.01961,0.026500107962329676,RF
186,0.8108390000000001,0.816119282711856,RF
187,0.023408,0.03253162634193549,RF
188,0.989823,0.9456775866665914,RF
189,0.6153850000000001,0.48979788732605056,RF
190,0.053767999999999996,0.11357821883937115,RF
191,0.812617,0.7825870216322034,RF
192,0.948749,0.9496917771230654,RF
193,0.613408,0.4759899299368729,RF
194,0.975505,0.9863131229997815,RF
195,0.49869600000000003,0.43571583968805055,RF
